id,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary,,
c8732,0.68,0.61,4,147,3,0,0,0,accounting,medium,,
c8733,0.51,0.72,3,148,2,0,0,0,accounting,medium,,
c8734,0.74,0.58,3,220,2,0,0,0,hr,high,,
c8735,0.86,0.73,3,241,3,0,0,0,hr,low,,
c8736,0.85,0.51,3,242,3,0,0,0,hr,medium,,
c8737,0.63,0.85,2,156,3,1,0,0,hr,medium,,
c8738,0.74,0.87,3,155,3,0,0,0,technical,medium,,
c8739,0.6,0.5,3,211,3,0,0,0,technical,medium,,
c8740,0.69,0.82,4,137,2,1,0,0,technical,low,,
c8741,0.56,0.96,2,269,2,0,0,0,technical,low,,
c8742,0.5,0.67,2,142,3,0,0,0,technical,low,,
c8743,0.84,0.5,5,267,2,0,0,0,technical,low,,
c8744,0.93,0.48,5,134,6,0,0,0,technical,low,,
c8745,0.12,0.5,5,287,4,0,0,0,technical,low,,
c8746,0.52,0.58,4,134,3,0,0,0,technical,low,,
c8747,0.6,0.54,3,185,2,0,0,0,technical,low,,
c8748,0.71,1,3,181,4,0,0,0,technical,medium,,
c8749,0.21,0.81,5,169,4,0,0,0,support,medium,,
c8750,0.15,0.84,3,201,6,0,0,0,support,medium,,
c8751,0.38,0.55,2,215,6,0,0,0,support,medium,,
c8752,0.27,0.86,3,222,5,0,0,0,support,medium,,
c8753,0.86,0.64,4,137,2,0,0,0,support,medium,,
c8754,0.17,0.52,6,176,5,0,0,0,support,medium,,
c8755,0.66,0.69,3,257,2,0,0,0,support,medium,,
c8756,0.95,0.51,3,224,4,0,0,0,support,medium,,
c8757,0.59,0.92,5,226,3,0,0,0,support,medium,,
c8758,0.49,0.61,5,196,3,0,0,0,support,medium,,
c8759,0.9,0.88,5,256,4,0,0,0,support,medium,,
c8760,0.98,0.81,3,153,4,0,0,0,technical,medium,,
c8761,0.52,1,4,221,3,0,0,0,technical,medium,,
c8762,0.12,0.95,3,236,3,0,0,0,technical,medium,,
c8763,0.91,0.67,5,137,3,0,0,0,management,medium,,
c8764,0.99,0.62,4,256,2,0,0,0,IT,medium,,
c8765,0.49,0.8,4,161,2,0,0,0,IT,medium,,
c8766,0.92,0.51,4,167,3,1,0,0,IT,medium,,
c8767,0.21,0.84,3,194,2,0,0,0,IT,medium,,
c8768,0.89,0.9,3,231,3,0,0,0,IT,medium,,
c8769,0.84,0.81,4,152,2,1,0,0,product_management,medium,,
c8770,0.72,0.68,3,150,3,1,0,0,product_management,medium,,
c8771,0.57,0.46,3,207,3,0,0,0,product_management,medium,,
c8772,0.9,0.69,4,172,3,0,0,0,product_management,medium,,
c8773,0.59,0.75,2,273,2,0,0,0,IT,high,,
c8774,0.97,0.69,4,134,3,0,0,0,RandD,high,,
c8775,0.56,0.85,3,109,2,0,0,0,RandD,high,,
c8776,0.78,0.59,4,124,3,1,0,0,RandD,high,,
c8777,0.64,0.72,4,253,4,0,0,0,RandD,high,,
c8778,0.58,0.9,5,224,3,0,0,0,RandD,high,,
c8779,0.68,0.58,3,217,2,0,0,0,marketing,high,,
c8780,0.82,0.73,3,148,4,0,0,0,sales,high,,
c8781,0.83,0.78,5,240,3,0,0,0,accounting,high,,
c8782,0.49,0.49,2,226,3,0,0,0,support,high,,
c8783,0.57,0.95,4,176,3,0,0,0,technical,high,,
c8784,0.66,0.93,4,248,3,0,0,0,management,high,,
c8785,0.78,0.6,2,206,2,0,0,0,marketing,low,,
c8786,0.55,0.8,3,192,3,1,0,0,marketing,low,,
c8787,0.98,0.62,3,140,4,0,0,0,marketing,low,,
c8788,0.89,0.51,4,141,3,0,0,0,sales,low,,
c8789,0.67,0.83,3,220,3,0,0,0,sales,low,,
c8790,1,0.49,4,140,3,0,0,0,sales,low,,
c8791,0.67,0.44,4,194,2,1,0,0,sales,low,,
c8792,0.2,0.98,2,228,3,0,0,0,sales,low,,
c8793,0.71,0.87,4,238,3,0,0,0,sales,low,,
c8794,0.65,0.91,3,207,3,0,0,0,sales,low,,
c8795,0.82,0.82,4,164,2,0,0,0,sales,low,,
c8796,0.48,0.89,3,224,3,0,0,0,sales,low,,
c8797,0.96,0.9,4,201,3,0,0,0,sales,low,,
c8798,0.52,0.63,3,171,2,0,0,0,sales,low,,
c8799,0.24,0.78,5,131,5,0,0,0,sales,low,,
c8800,0.92,0.95,6,239,4,0,0,0,sales,medium,,
c8801,0.66,0.89,3,202,3,1,0,0,sales,medium,,
c8802,0.93,0.68,3,137,3,1,0,0,sales,medium,,
c8803,0.77,0.59,4,153,3,0,0,0,sales,medium,,
c8804,0.6,0.48,4,219,4,1,0,0,sales,medium,,
c8805,0.78,0.49,3,194,3,1,0,0,sales,medium,,
c8806,0.6,0.53,4,228,3,0,0,0,sales,medium,,
c8807,0.31,1,4,177,5,0,0,0,accounting,medium,,
c8808,0.49,0.68,3,181,3,0,0,0,accounting,medium,,
c8809,0.33,0.95,4,280,3,0,0,0,accounting,medium,,
c8810,0.76,0.91,3,133,2,0,0,0,hr,medium,,
c8811,0.65,0.63,3,237,3,0,0,0,hr,medium,,
c8812,0.88,0.75,5,152,3,0,0,0,hr,high,,
c8813,0.52,0.92,5,280,6,1,0,0,hr,high,,
c8814,0.48,0.5,6,253,4,0,0,0,technical,high,,
c8815,0.2,0.59,5,105,4,0,0,0,technical,high,,
c8816,0.93,0.84,3,159,3,0,0,0,technical,high,,
c8817,0.55,0.92,4,257,2,0,0,0,technical,high,,
c8818,0.73,0.64,3,202,4,0,0,0,technical,high,,
c8819,0.57,0.56,3,241,3,0,0,0,technical,high,,
c8820,0.63,0.8,3,267,3,0,0,0,technical,low,,
c8821,0.23,0.88,4,175,6,0,0,0,technical,low,,
c8822,0.93,0.53,3,257,2,1,0,0,technical,low,,
c8823,0.78,0.86,4,240,3,0,0,0,technical,low,,
c8824,0.75,0.73,5,181,3,1,0,0,technical,low,,
c8825,0.61,0.82,3,271,3,0,0,0,support,low,,
c8826,0.36,0.97,5,151,3,0,0,0,support,low,,
c8827,0.59,0.67,2,168,3,0,0,0,support,low,,
c8828,0.78,0.63,4,265,3,0,0,0,support,medium,,
c8829,0.93,0.53,5,204,2,0,0,0,support,medium,,
c8830,0.67,0.72,4,223,3,0,0,0,support,medium,,
c8831,0.52,0.63,4,136,2,0,0,0,support,medium,,
c8832,0.69,0.95,5,184,2,0,0,0,support,medium,,
c8833,0.25,0.8,5,186,4,1,0,0,support,medium,,
c8834,0.4,0.43,3,128,3,0,0,0,support,medium,,
c8835,0.98,0.83,5,211,3,0,0,0,support,medium,,
c8836,0.92,0.89,4,236,4,1,0,0,technical,medium,,
c8837,0.57,0.98,3,214,2,0,0,0,technical,medium,,
c8838,0.81,0.52,4,274,3,0,0,0,technical,medium,,
c8839,0.56,0.67,5,165,3,1,0,0,management,medium,,
c8840,0.86,0.71,5,235,4,0,0,0,IT,medium,,
c8841,0.74,0.9,4,189,2,0,0,0,IT,medium,,
c8842,0.57,0.61,3,112,5,0,0,0,IT,medium,,
c8843,0.9,0.64,3,163,3,0,0,0,IT,medium,,
c8844,0.8,0.57,3,162,2,0,0,0,IT,medium,,
c8845,0.22,0.8,4,149,5,0,0,0,product_management,medium,,
c8846,0.73,0.84,4,238,2,0,0,0,product_management,medium,,
c8847,0.48,0.47,3,160,3,0,0,0,product_management,medium,,
c8848,0.52,0.94,3,263,3,0,0,0,product_management,medium,,
c8849,0.53,0.71,4,271,3,0,0,0,IT,medium,,
c8850,0.97,0.48,4,221,3,0,0,0,RandD,medium,,
c8851,0.97,0.54,3,255,2,1,0,0,RandD,high,,
c8852,0.54,0.88,4,170,4,0,0,0,RandD,low,,
c8853,0.99,0.7,4,190,4,1,0,0,RandD,medium,,
c8854,0.79,0.76,4,216,4,0,0,0,RandD,medium,,
c8855,0.71,0.54,3,249,3,0,0,0,marketing,medium,,
c8856,0.82,0.76,3,174,3,0,0,0,sales,medium,,
c8857,0.6,0.7,4,265,4,1,0,0,accounting,medium,,
c8858,0.17,0.88,2,206,4,0,0,0,support,medium,,
c8859,0.73,0.6,4,222,3,0,0,0,technical,medium,,
c8860,0.69,0.54,5,152,3,1,0,0,management,medium,,
c8861,0.86,0.61,4,221,2,0,0,0,marketing,medium,,
c8862,0.67,0.55,5,239,2,0,0,0,marketing,medium,,
c8863,0.25,0.96,6,217,4,0,0,0,marketing,low,,
c8864,0.65,0.66,3,164,2,0,0,0,sales,low,,
c8865,0.81,0.56,3,142,3,0,0,0,sales,low,,
c8866,0.58,0.53,4,181,3,1,0,0,sales,low,,
c8867,0.14,0.57,4,207,5,0,0,0,sales,low,,
c8868,0.15,0.37,2,167,3,0,0,0,sales,low,,
c8869,0.98,0.51,3,243,2,0,0,0,sales,low,,
c8870,0.91,0.5,4,231,3,0,0,0,sales,high,,
c8871,0.86,0.71,4,250,3,1,0,0,sales,low,,
c8872,0.56,0.63,3,145,2,0,0,0,sales,high,,
c8873,0.58,0.77,4,190,6,0,0,0,sales,high,,
c8874,0.54,0.64,2,128,2,0,0,0,sales,low,,
c8875,0.59,0.99,5,254,3,1,0,0,sales,low,,
c8876,0.92,0.88,3,145,4,1,0,0,sales,high,,
c8877,0.82,0.8,4,246,3,0,0,0,sales,low,,
c8878,0.86,0.68,5,246,2,0,0,0,sales,medium,,
c8879,0.66,0.77,5,236,3,0,0,0,sales,high,,
c8880,0.85,0.66,3,234,3,0,0,0,sales,medium,,
c8881,0.8,0.6,3,247,2,0,0,0,sales,medium,,
c8882,0.99,0.61,3,154,3,0,0,0,sales,medium,,
c8883,0.25,0.45,3,228,5,0,0,0,accounting,medium,,
c8884,0.93,0.99,4,209,3,1,0,0,accounting,high,,
c8885,0.5,0.54,5,173,2,0,0,0,accounting,medium,,
c8886,0.68,0.71,4,206,2,0,0,0,hr,medium,,
c8887,0.62,0.87,3,151,2,1,0,0,hr,medium,,
c8888,0.99,0.54,4,196,4,1,0,0,hr,high,,
c8889,0.93,0.52,3,229,2,1,0,0,hr,medium,,
c8890,0.2,0.75,3,235,4,0,0,0,technical,high,,
c8891,0.58,0.61,4,200,3,0,0,0,technical,low,,
c8892,0.94,0.76,4,261,6,0,0,0,technical,medium,,
c8893,0.18,0.54,4,165,3,0,0,0,technical,medium,,
c8894,0.18,0.62,3,165,4,0,0,0,technical,medium,,
c8895,0.7,0.74,5,255,2,0,0,0,technical,medium,,
c8896,0.93,0.92,5,185,5,0,0,0,technical,low,,
c8897,0.5,0.76,4,229,3,1,0,0,technical,low,,
c8898,0.54,0.71,3,153,3,0,0,0,technical,low,,
c8899,0.74,0.63,4,238,2,0,0,0,technical,low,,
c8900,0.66,0.67,3,199,2,0,0,0,technical,low,,
c8901,0.61,0.87,3,185,2,1,0,0,support,low,,
c8902,0.74,0.98,3,196,6,1,0,0,support,low,,
c8903,0.48,0.51,4,201,4,0,0,0,support,low,,
c8904,0.65,0.84,3,189,2,1,0,0,support,low,,
c8905,0.94,0.49,2,250,5,0,0,0,support,low,,
c8906,0.91,0.79,4,254,2,0,0,0,support,high,,
c8907,0.87,0.65,3,212,3,1,0,0,support,low,,
c8908,0.23,0.79,5,196,5,1,0,0,support,low,,
c8909,0.4,0.73,4,146,3,0,0,0,support,low,,
c8910,0.68,0.85,3,250,3,0,0,0,support,low,,
c8911,0.95,0.88,3,266,2,1,0,0,support,high,,
c8912,0.63,0.96,4,133,2,0,0,0,technical,low,,
c8913,0.47,0.53,4,181,3,0,0,0,technical,low,,
c8914,0.2,0.5,6,282,6,1,0,0,technical,low,,
c8915,0.72,0.84,2,173,2,1,0,0,management,high,,
c8916,0.56,0.57,5,237,2,0,0,0,IT,low,,
c8917,0.7,0.74,3,202,2,0,0,0,IT,medium,,
c8918,0.59,0.82,3,162,2,0,0,0,IT,high,,
c8919,0.78,0.96,3,248,3,0,0,0,IT,medium,,
c8920,0.62,0.64,3,165,3,0,0,0,IT,high,,
c8921,0.71,0.61,2,216,2,0,0,0,product_management,medium,,
c8922,0.72,0.45,4,143,6,0,0,0,product_management,medium,,
c8923,0.76,0.77,3,254,3,0,0,0,product_management,medium,,
c8924,0.83,0.56,3,186,3,0,0,0,product_management,medium,,
c8925,0.92,0.99,4,245,4,0,0,0,IT,medium,,
c8926,0.67,0.77,3,157,3,0,0,0,RandD,medium,,
c8927,0.56,0.45,3,184,3,0,0,0,RandD,medium,,
c8928,0.91,0.63,4,210,3,0,0,0,RandD,medium,,
c8929,0.56,0.86,4,137,2,1,0,0,RandD,high,,
c8930,0.72,0.95,3,145,2,0,0,0,RandD,low,,
c8931,0.56,0.86,4,181,3,0,0,0,marketing,medium,,
c8932,0.92,0.56,3,174,3,0,0,0,sales,medium,,
c8933,0.74,0.88,5,183,3,1,0,0,accounting,medium,,
c8934,0.88,0.84,4,171,4,1,0,0,support,medium,,
c8935,0.69,0.72,2,190,2,0,0,0,technical,medium,,
c8936,0.87,0.78,4,142,3,0,0,0,management,medium,,
c8937,0.98,0.5,3,198,3,0,0,0,marketing,medium,,
c8938,0.9,0.61,3,185,3,0,0,0,marketing,medium,,
c8939,0.49,0.87,4,171,3,1,0,0,marketing,medium,,
c8940,0.78,0.57,4,264,3,0,0,0,sales,high,,
c8941,0.58,0.98,3,175,3,0,0,0,sales,low,,
c8942,0.91,0.88,5,210,2,1,0,0,sales,low,,
c8943,0.92,0.75,4,212,3,0,0,0,sales,low,,
c8944,0.36,0.66,4,97,2,0,0,0,sales,high,,
c8945,0.55,0.53,4,214,3,0,0,0,sales,low,,
c8946,0.95,0.96,4,244,3,0,0,0,sales,low,,
c8947,0.5,0.67,3,246,3,0,0,0,sales,low,,
c8948,0.42,0.73,3,115,6,0,0,0,sales,high,,
c8949,0.75,0.68,3,237,5,0,0,0,sales,low,,
c8950,0.88,0.7,4,146,4,0,0,0,sales,low,,
c8951,0.53,0.63,5,159,4,0,0,0,sales,low,,
c8952,0.84,0.4,4,246,3,0,0,0,sales,low,,
c8953,0.49,0.93,3,226,3,0,0,0,sales,low,,
c8954,0.71,0.91,3,261,3,0,0,0,sales,low,,
c8955,0.83,0.64,4,242,2,0,0,0,sales,low,,
c8956,0.88,0.93,4,177,3,0,0,0,sales,medium,,
c8957,0.87,0.53,4,144,3,0,0,0,sales,medium,,
c8958,0.43,0.82,2,221,5,0,0,0,sales,medium,,
c8959,0.8,0.9,5,265,3,0,0,0,accounting,medium,,
c8960,0.32,0.67,5,224,4,1,0,0,accounting,medium,,
c8961,0.77,0.56,3,167,4,0,0,0,accounting,medium,,
c8962,0.97,0.77,3,245,3,0,0,0,hr,medium,,
c8963,0.98,0.63,4,232,2,0,0,0,hr,medium,,
c8964,0.62,0.64,5,229,2,0,0,0,hr,medium,,
c8965,0.53,0.94,4,128,6,0,0,0,hr,medium,,
c8966,0.93,0.49,3,211,2,0,0,0,technical,medium,,
c8967,0.51,0.91,4,194,2,0,0,0,technical,medium,,
c8968,0.76,0.76,4,214,3,0,0,0,technical,high,,
c8969,0.69,0.89,3,216,4,0,0,0,technical,low,,
c8970,0.58,0.6,4,222,3,0,0,0,technical,medium,,
c8971,0.98,0.77,4,144,4,0,0,0,technical,medium,,
c8972,0.58,0.54,3,287,6,0,0,0,technical,medium,,
c8973,0.57,0.97,4,224,4,0,0,0,technical,medium,,
c8974,0.84,0.79,4,157,4,0,0,0,technical,low,,
c8975,0.15,0.67,5,216,6,0,0,0,technical,low,,
c8976,0.88,0.72,5,181,4,0,0,0,technical,low,,
c8977,0.69,0.99,3,133,3,0,0,0,support,low,,
c8978,0.56,0.84,5,154,2,1,0,0,support,low,,
c8979,0.49,0.58,3,265,3,0,0,0,support,low,,
c8980,0.4,0.45,4,113,3,0,0,0,support,low,,
c8981,0.67,0.36,3,280,4,0,0,0,support,low,,
c8982,0.79,0.5,3,213,3,1,0,0,support,low,,
c8983,0.47,0.44,5,255,5,1,0,0,support,low,,
c8984,0.82,0.54,3,243,4,0,0,0,support,low,,
c8985,0.82,0.87,3,206,2,0,0,0,support,low,,
c8986,0.63,0.57,5,149,3,0,0,0,support,low,,
c8987,0.91,0.53,2,273,3,0,0,0,support,low,,
c8988,0.89,1,4,226,2,1,0,0,technical,low,,
c8989,0.96,0.93,3,238,2,0,0,0,technical,low,,
c8990,0.83,0.72,2,226,3,0,0,0,technical,low,,
c8991,0.75,0.92,3,199,3,1,0,0,management,low,,
c8992,0.75,0.82,5,202,3,1,0,0,IT,low,,
c8993,0.41,0.69,2,152,4,1,0,0,IT,low,,
c8994,0.96,0.94,3,167,3,0,0,0,IT,low,,
c8995,0.58,0.79,4,130,3,0,0,0,IT,medium,,
c8996,0.74,0.89,3,229,3,0,0,0,IT,medium,,
c8997,0.78,0.74,4,261,3,1,0,0,product_management,medium,,
c8998,0.5,0.72,3,182,2,1,0,0,product_management,medium,,
c8999,1,0.52,4,198,3,0,0,0,product_management,medium,,
c9000,0.85,0.91,3,244,3,0,0,0,product_management,medium,,
c9001,0.82,0.89,4,275,3,0,0,0,IT,medium,,
c9002,0.19,0.81,5,245,5,0,0,0,RandD,medium,,
c9003,0.9,0.9,3,147,3,1,0,0,RandD,medium,,
c9004,0.59,1,4,275,3,0,0,0,RandD,medium,,
c9005,0.53,0.46,2,167,2,0,0,0,RandD,medium,,
c9006,0.57,0.5,5,149,5,1,0,0,RandD,medium,,
c9007,0.85,0.99,4,233,2,0,0,0,marketing,high,,
c9008,0.64,0.67,5,167,2,0,0,0,sales,low,,
c9009,0.57,0.54,3,159,3,1,0,0,accounting,medium,,
c9010,0.86,0.85,2,195,4,0,0,0,support,medium,,
c9011,0.6,0.7,5,229,2,0,0,0,technical,medium,,
c9012,0.17,0.76,4,199,5,0,0,0,management,medium,,
c9013,0.54,0.63,3,174,3,0,0,0,marketing,low,,
c9014,0.35,0.78,5,275,4,0,0,0,marketing,low,,
c9015,0.92,0.77,5,217,4,0,0,0,marketing,low,,
c9016,0.66,1,4,192,2,0,0,0,sales,low,,
c9017,0.83,0.9,4,195,3,0,0,0,sales,low,,
c9018,0.89,0.86,3,261,4,0,0,0,sales,low,,
c9019,0.94,0.61,4,199,3,0,0,0,sales,low,,
c9020,0.24,0.85,4,160,5,0,0,0,sales,low,,
c9021,0.69,0.8,3,177,4,0,0,0,sales,low,,
c9022,0.45,0.46,3,179,2,1,0,0,sales,low,,
c9023,0.78,0.93,4,161,3,0,0,0,sales,low,,
c9024,0.91,0.38,5,279,5,0,0,0,sales,low,,
c9025,0.63,0.65,4,246,6,1,0,0,sales,low,,
c9026,0.71,0.8,4,199,2,0,0,0,sales,low,,
c9027,0.73,0.69,3,161,3,0,0,0,sales,low,,
c9028,0.69,0.52,5,219,3,0,0,0,sales,low,,
c9029,0.52,0.57,5,162,3,0,0,0,sales,low,,
c9030,0.78,0.66,4,258,3,0,0,0,sales,low,,
c9031,0.94,0.69,3,269,3,0,0,0,sales,low,,
c9032,0.55,0.73,4,201,3,0,0,0,sales,low,,
c9033,0.43,0.38,2,278,3,1,0,0,sales,low,,
c9034,0.77,0.66,3,147,2,0,0,0,sales,medium,,
c9035,0.59,0.8,5,247,3,0,0,0,accounting,medium,,
c9036,0.65,0.54,4,191,4,0,0,0,accounting,medium,,
c9037,0.82,0.37,2,280,3,0,0,0,accounting,medium,,
c9038,0.31,0.72,2,191,3,0,0,0,hr,medium,,
c9039,0.84,0.65,4,264,2,0,0,0,hr,medium,,
c9040,0.15,0.4,3,236,5,0,0,0,hr,medium,,
c9041,0.64,0.52,4,271,2,1,0,0,hr,medium,,
c9042,0.48,0.63,5,129,5,0,0,0,technical,medium,,
c9043,0.82,0.58,4,249,5,0,0,0,technical,medium,,
c9044,0.99,0.54,3,188,3,0,0,0,technical,medium,,
c9045,0.8,0.52,3,147,3,1,0,0,technical,medium,,
c9046,0.94,0.92,3,273,3,0,0,0,technical,high,,
c9047,0.94,0.81,4,237,3,1,0,0,technical,low,,
c9048,0.77,0.79,3,273,2,0,0,0,technical,medium,,
c9049,0.48,0.54,3,190,3,0,0,0,technical,medium,,
c9050,0.62,0.68,3,226,3,0,0,0,technical,medium,,
c9051,0.61,0.9,4,216,3,0,0,0,technical,medium,,
c9052,0.27,0.6,6,205,5,1,0,0,technical,low,,
c9053,0.89,0.65,3,208,2,0,0,0,support,low,,
c9054,0.58,0.81,4,266,2,0,0,0,support,low,,
c9055,0.64,0.77,3,249,2,1,0,0,support,low,,
c9056,0.73,0.88,5,134,2,1,0,0,support,low,,
c9057,0.74,0.85,2,189,3,0,0,0,support,low,,
c9058,0.75,0.82,4,143,2,0,0,0,support,low,,
c9059,0.78,0.84,4,173,3,0,0,0,support,low,,
c9060,0.18,0.95,6,248,3,0,0,0,support,low,,
c9061,0.8,0.84,3,186,6,0,0,0,support,low,,
c9062,0.89,0.64,5,191,3,0,0,0,support,low,,
c9063,0.84,0.5,3,227,2,0,0,0,support,low,,
c9064,0.64,0.38,2,269,5,0,0,0,technical,low,,
c9065,0.53,0.82,3,254,3,1,0,0,technical,low,,
c9066,0.15,0.66,4,180,4,0,0,0,technical,low,,
c9067,0.66,0.62,3,144,3,0,0,0,management,low,,
c9068,0.49,0.78,5,137,3,1,0,0,IT,low,,
c9069,0.78,0.72,3,223,4,0,0,0,IT,low,,
c9070,0.39,0.75,5,286,5,0,0,0,IT,low,,
c9071,0.9,0.83,3,151,3,0,0,0,IT,low,,
c9072,0.96,0.74,5,244,2,1,0,0,IT,low,,
c9073,0.63,0.81,4,216,4,0,0,0,product_management,medium,,
c9074,0.63,0.74,4,173,3,0,0,0,product_management,medium,,
c9075,0.89,0.81,3,186,3,0,0,0,product_management,medium,,
c9076,0.93,0.57,2,205,4,1,0,0,product_management,medium,,
c9077,0.87,0.59,4,202,3,0,0,0,IT,medium,,
c9078,0.56,0.53,3,189,3,0,0,0,RandD,medium,,
c9079,0.97,0.55,4,181,5,1,0,0,RandD,medium,,
c9080,0.61,0.51,3,207,3,0,0,0,RandD,medium,,
c9081,0.73,0.46,4,240,4,1,0,0,RandD,medium,,
c9082,0.61,0.69,2,164,2,0,0,0,RandD,medium,,
c9083,0.99,0.71,4,212,2,0,0,0,marketing,medium,,
c9084,0.57,0.75,4,151,2,0,0,0,sales,medium,,
c9085,0.74,0.96,4,197,3,0,0,0,accounting,high,,
c9086,0.86,0.61,5,265,3,0,0,0,support,low,,
c9087,0.68,0.72,4,274,3,0,0,0,technical,medium,,
c9088,0.66,0.63,3,201,4,0,0,0,management,medium,,
c9089,0.86,0.89,3,250,2,0,0,0,marketing,medium,,
c9090,0.85,0.78,3,165,4,0,0,0,marketing,medium,,
c9091,0.98,0.53,5,186,3,0,0,0,marketing,low,,
c9092,0.14,0.73,5,273,4,1,0,0,sales,low,,
c9093,0.2,0.54,5,162,6,0,0,0,sales,low,,
c9094,0.9,0.97,3,141,3,0,0,0,sales,low,,
c9095,0.51,0.96,5,268,4,0,0,0,sales,low,,
c9096,0.63,0.77,3,176,2,1,0,0,sales,low,,
c9097,0.83,0.88,3,223,3,1,0,0,sales,low,,
c9098,0.67,0.72,4,218,2,1,0,0,sales,low,,
c9099,0.96,0.52,4,228,3,0,0,0,sales,low,,
c9100,0.69,0.75,3,204,3,0,0,0,sales,low,,
c9101,0.69,0.9,4,148,2,0,0,0,sales,low,,
c9102,0.64,0.94,3,221,2,0,0,0,sales,low,,
c9103,0.62,0.48,4,271,3,0,0,0,sales,low,,
c9104,0.55,0.75,3,191,3,0,0,0,sales,low,,
c9105,0.98,0.51,4,223,2,0,0,0,sales,low,,
c9106,0.83,0.78,5,250,2,1,0,0,sales,low,,
c9107,0.73,0.77,3,230,2,0,0,0,sales,low,,
c9108,0.58,0.86,3,226,2,0,0,0,sales,low,,
c9109,0.52,0.67,4,182,3,0,0,0,sales,medium,,
c9110,0.91,0.7,3,195,3,0,0,0,sales,medium,,
c9111,0.72,0.64,3,231,2,0,0,0,accounting,medium,,
c9112,0.7,0.74,3,224,3,0,0,0,accounting,medium,,
c9113,0.86,0.92,4,229,4,0,0,0,accounting,medium,,
c9114,0.82,0.57,2,158,3,1,0,0,hr,medium,,
c9115,0.83,0.78,4,242,3,1,0,0,hr,medium,,
c9116,0.99,0.64,3,183,3,0,0,0,hr,medium,,
c9117,0.88,0.58,5,213,4,0,0,0,hr,medium,,
c9118,0.68,0.74,4,263,2,1,0,0,technical,medium,,
c9119,0.9,0.49,3,237,2,0,0,0,technical,medium,,
c9120,0.59,0.67,6,126,3,0,0,0,technical,medium,,
c9121,0.76,0.71,6,168,2,0,0,0,technical,high,,
c9122,0.23,0.63,5,151,4,1,0,0,technical,low,,
c9123,0.8,0.85,4,239,3,0,0,0,technical,medium,,
c9124,0.62,0.49,4,174,3,0,0,0,technical,medium,,
c9125,0.28,0.46,5,277,6,0,0,0,technical,medium,,
c9126,0.81,0.97,3,133,3,0,0,0,technical,medium,,
c9127,0.64,0.91,4,150,3,0,0,0,technical,low,,
c9128,0.76,0.6,5,244,3,1,0,0,technical,low,,
c9129,0.79,0.87,3,232,2,0,0,0,support,low,,
c9130,0.72,0.91,3,267,2,0,0,0,support,low,,
c9131,0.22,0.59,5,162,2,0,0,0,support,low,,
c9132,0.18,0.73,5,228,5,0,0,0,support,low,,
c9133,0.91,0.49,2,180,3,0,0,0,support,low,,
c9134,0.69,0.63,2,252,3,0,0,0,support,low,,
c9135,0.91,0.66,5,212,3,0,0,0,support,low,,
c9136,0.67,0.84,4,224,3,0,0,0,support,low,,
c9137,0.98,0.62,2,240,3,1,0,0,support,low,,
c9138,0.69,0.62,4,183,4,0,0,0,support,low,,
c9139,0.96,0.74,5,160,5,1,0,0,support,low,,
c9140,0.69,0.68,4,225,3,0,0,0,technical,low,,
c9141,0.65,0.68,3,268,2,1,0,0,technical,low,,
c9142,0.7,0.75,3,221,3,0,0,0,technical,low,,
c9143,0.48,0.94,3,173,2,0,0,0,management,low,,
c9144,0.48,0.51,4,103,4,0,0,0,IT,low,,
c9145,0.16,0.89,4,196,3,1,0,0,IT,low,,
c9146,0.72,0.97,3,239,3,0,0,0,IT,low,,
c9147,0.91,0.71,3,171,2,0,0,0,IT,low,,
c9148,0.74,0.54,3,243,3,0,0,0,IT,medium,,
c9149,0.56,0.56,2,153,2,0,0,0,product_management,medium,,
c9150,0.56,0.41,6,142,3,0,0,0,product_management,medium,,
c9151,0.88,0.55,5,168,2,0,0,0,product_management,medium,,
c9152,0.86,0.9,5,180,4,0,0,0,product_management,medium,,
c9153,0.66,0.84,4,186,3,0,0,0,IT,medium,,
c9154,0.41,0.45,3,236,2,0,0,0,RandD,medium,,
c9155,0.68,0.83,5,267,3,0,0,0,RandD,medium,,
c9156,0.59,0.47,3,129,2,0,0,0,RandD,medium,,
c9157,0.52,0.78,3,181,3,0,0,0,RandD,medium,,
c9158,0.3,0.54,2,99,2,0,0,0,RandD,medium,,
c9159,0.44,0.67,5,170,3,1,0,0,marketing,medium,,
c9160,0.75,0.64,3,195,3,0,0,0,sales,high,,
c9161,0.23,0.94,4,149,6,0,0,0,accounting,low,,
c9162,0.34,0.46,6,132,2,0,0,0,support,medium,,
c9163,0.52,0.59,3,164,3,0,0,0,technical,medium,,
c9164,0.79,0.83,4,250,2,0,0,0,management,medium,,
c9165,0.5,0.77,3,204,2,0,0,0,marketing,medium,,
c9166,0.89,0.65,3,210,3,0,0,0,marketing,low,,
c9167,0.84,0.52,6,98,3,0,0,0,marketing,low,,
c9168,0.26,0.47,3,241,4,0,0,0,sales,low,,
c9169,0.57,0.96,5,203,4,0,0,0,sales,low,,
c9170,0.14,0.99,3,257,4,1,0,0,sales,low,,
c9171,0.94,0.62,5,201,2,0,0,0,sales,low,,
c9172,0.3,0.58,2,124,3,0,0,0,sales,low,,
c9173,0.29,0.43,6,175,3,0,0,0,sales,low,,
c9174,0.82,0.75,3,161,3,0,0,0,sales,low,,
